0,383496192,32768,113736
0,2822144,65536,71730
0,3221266432,4096,121008
0,3354624,49152,147664
0,2961408,57344,59933
0,368979968,65536,52003
0,395730944,65536,40423
0,442093568,65536,46765
0,437964800,65536,41118
0,396734464,49152,34979
0,386232320,20480,78602
0,398438400,45056,40989
0,378523648,65536,44536
0,404738048,65536,52490
0,404475904,65536,44254
0,381739008,65536,41223
0,439144448,57344,67882
0,3608576,57344,11528
0,386646016,65536,109663
0,398176256,65536,50510
0,397676544,32768,111035
0,6320128,65536,104853
0,449060864,49152,46285
0,2109440,49152,123229
0,724992,57344,94186
0,2297856,65536,9397
0,451710976,65536,45581
0,987136,65536,80291
0,471040,57344,48560
0,472588288,16384,131571
0,397312,65536,117902
0,472268800,16384,115992
0,1257472,57344,98613
0,368087040,40960,92167
0,368062464,24576,85131
0,455053312,65536,226163
0,395538432,32768,50230
0,472604672,49152,188899
0,372518912,65536,169109
0,455774208,65536,146147
0,1134592,49152,20893
0,476782592,40960,124195
0,438030336,65536,91403
0,371085312,57344,109731
1,371077120,49152,3126
1,439316480,16384,1520
1,438071296,8192,1364
1,370552832,131072,8221
1,371339264,65536,4175
1,373764096,65536,3701
1,386301952,8192,2361
1,384208896,8192,1907
1,472539136,8192,1304
1,373706752,8192,1236
1,369963008,131072,9082
1,372060160,65536,4162
1,402337792,40960,2514
1,368848896,8192,1737
1,3813376,8192,1270
1,3641344,8192,1154
1,437989376,73728,4482
1,2150400,8192,4362
1,366030848,40960,3606
1,2125824,8192,3514
1,2330624,8192,2979
1,472555520,8192,2771
1,368390144,8192,1927
1,3338240,8192,1547
1,3665920,8192,1520
1,476954624,8192,6265
1,383578112,8192,5851
1,401395712,65536,4434
1,2191360,8192,2863
1,395948032,16384,2817
1,383135744,8192,2478
1,1044480,8192,2416
1,397561856,8192,2316
1,476332032,16384,2115
1,399278080,8192,1971
1,449060864,8192,1612
1,765952,8192,1565
1,382808064,16384,3655
1,472629248,24576,3083
1,384036864,16384,2242
1,472588288,16384,4883
1,372518912,65536,4401
1,1306624,8192,4389
1,1257472,8192,4188
1,455806976,8192,2744
1,382857216,16384,2510
1,643072,8192,2411
1,440283136,16384,2349
1,439357440,8192,2266
1,368111616,8192,2190
1,455790592,8192,1977
1,395538432,8192,1918
