1,217978400768,4096,1433
0,38131077120,65536,80373
0,38131142656,24576,68665
0,117065003008,4096,31146
0,28727230464,4096,27757
0,207770304512,4096,38530
0,28726779904,4096,32803
0,207763427328,4096,31051
0,51231850496,4096,29313
0,817680384,4096,1444
0,3515658240,4096,61954
0,766361600,4096,29185
0,3817013248,4096,14432
0,208078655488,4096,1542
0,117064740864,4096,72028
0,38484119552,65536,56984
0,38483988480,65536,46338
0,38484250624,57344,5659
0,105592758272,4096,73769
0,129969876992,4096,43446
0,817721344,4096,1835
0,766455808,4096,101708
0,3291586560,4096,57616
0,3515805696,4096,50051
0,38456840192,65536,40373
0,51943784448,4096,34345
0,38456905728,65536,31917
0,1164910592,4096,1676
0,141610418176,4096,45064
0,38459072512,65536,40449
0,60070187008,4096,29799
0,38459203584,65536,9422
0,51943788544,4096,3313
0,766464000,4096,3299
0,1164914688,4096,1416
0,817725440,4096,1438
0,141609918464,4096,55353
0,73272635392,4096,47751
0,3291590656,4096,3344
0,766468096,4096,3299
0,3291607040,4096,3346
0,60072292352,4096,1829
0,817737728,4096,1399
0,160797073408,4096,68271
0,3291611136,4096,39275
0,60070191104,4096,3251
0,51943792640,4096,3344
0,817762304,4096,1402
0,38178103296,65536,70967
0,38178168832,49152,64737
0,51232120832,4096,50506
0,38178168832,49152,49701
0,1160933376,4096,67734
0,207763476480,4096,45296
0,28727234560,4096,3103
0,766476288,4096,3330
0,164196741120,65536,70332
0,17666224128,4096,49858
0,164196806656,65536,46927
0,105591984128,4096,64513
0,208075780096,4096,60708
0,6921338880,4096,52705
0,24288751616,4096,49405
0,60070195200,4096,4919
0,3291615232,4096,3033
0,766484480,4096,3288
0,1164922880,4096,2642
0,817815552,4096,1835
0,73268375552,4096,64843
0,3830312960,4096,58538
0,817889280,4096,53928
0,38457102336,65536,5224
0,38457167872,65536,4941
0,117068849152,4096,71693
0,60070203392,4096,3438
0,207764434944,4096,3475
0,60070199296,4096,3377
0,3292155904,4096,3271
0,766537728,4096,3254
0,766652416,4096,3221
0,817934336,4096,1796
0,60072300544,4096,1405
0,207766286336,4096,64212
0,53674336256,4096,50417
0,207760928768,4096,70349
0,207763787776,4096,64064
0,81341317120,4096,51783
0,81340456960,4096,60954
0,129973067776,4096,59577
0,129968312320,4096,41130
0,3830317056,4096,70726
0,6918922240,4096,32328
0,38484316160,53248,4860
0,3292356608,4096,3276
0,766664704,4096,3307
0,817946624,4096,1402
0,3516252160,4096,1371
0,24284712960,4096,53853
0,38484316160,53248,7852
0,129968148480,4096,8101
0,38484316160,53248,4760
0,3292733440,4096,3304
0,60070207488,4096,3262
0,17666228224,4096,3268
0,817991680,4096,1824
0,208075452416,4096,62530
0,207766028288,4096,60429
0,16700801024,61440,54694
0,16700801024,61440,16412
0,207766384640,4096,81742
0,3873583104,4096,57887
0,3516325888,4096,1413
0,1164926976,4096,1382
0,38459662336,65536,61792
0,38459924480,65536,56496
0,207768215552,4096,14973
0,3292753920,4096,3335
0,766844928,4096,3254
0,60070211584,4096,59208
0,2990903296,4096,49802
0,817999872,4096,1438
0,207764447232,4096,57113
0,129965993984,4096,46030
0,129969934336,4096,36434
0,3292758016,4096,3307
0,818106368,4096,2997
0,766857216,4096,3279
0,73266024448,4096,1611
0,60070215680,4096,1737
0,60072316928,4096,1396
0,105591500800,4096,47028
0,140581384192,4096,40605
0,140581318656,65536,31255
0,1160937472,4096,3313
0,117063933952,4096,43893
0,129971888128,4096,37384
0,140581318656,65536,26888
0,140581318656,65536,22790
0,53673070592,4096,1514
0,766906368,4096,71894
0,3292790784,4096,52685
0,24192610304,4096,36415
0,1164931072,4096,1667
0,3516264448,4096,1419
0,38236794880,65536,78889
0,38236860416,65536,39817
0,3873591296,4096,3031
0,38158692352,57344,57267
0,53674024960,4096,50637
0,766988288,4096,38806
0,38460252160,4096,3547
0,818147328,4096,3098
0,207762776064,4096,72067
0,38158692352,57344,6322
0,3292835840,4096,3036
0,818196480,4096,3005
0,767029248,4096,2992
0,38460256256,4096,3282
0,1164935168,4096,1419
0,208075321344,4096,45472
0,117063360512,4096,41538
0,37720723456,40960,40058
0,37720723456,40960,25480
0,37720723456,40960,22600
0,208075706368,4096,12155
0,818229248,4096,47743
0,767045632,4096,42321
0,6920327168,4096,36770
0,76598153216,65536,66687
0,3292868608,4096,49190
0,24287551488,4096,47441
0,76598153216,65536,7093
0,84928155648,4096,46243
0,117067927552,4096,45187
0,129970671616,4096,42754
0,818233344,4096,3290
0,60070223872,4096,1419
0,20077277184,4096,68044
0,20077146112,65536,48008
0,20077211648,16384,19552
0,20077146112,65536,19024
0,767057920,4096,3299
0,1160953856,4096,3313
0,38517837824,65536,60968
0,117066170368,4096,38356
0,38021718016,4096,33736
0,60070227968,4096,1430
0,3516428288,4096,1374
0,1164943360,4096,1385
0,117070643200,4096,70450
0,38517968896,53248,60390
0,38517903360,65536,57286
0,28727238656,4096,3092
0,818311168,4096,3028
0,3292876800,4096,3321
0,24284721152,4096,3243
0,3222806528,4096,52607
0,1090195456,4096,51710
0,139547463680,4096,49056
0,85085003776,40960,46279
0,139547508736,4096,44371
0,81340481536,4096,39932
0,85085003776,40960,21379
0,85085003776,40960,18446
0,117068718080,4096,59722
0,117063729152,4096,41569
0,141607886848,4096,39817
0,117070688256,4096,3092
0,208077037568,4096,61150
0,141610520576,4096,44290
0,192567091200,4096,34741
0,208076476416,4096,3324
0,208079282176,4096,51970
0,28727296000,4096,49528
0,208078528512,4096,44617
0,28729577472,4096,55599
0,28728713216,4096,47276
0,28729999360,4096,28115
0,50620600320,4096,78110
0,6920216576,4096,57691
0,19869966336,4096,45667
0,20091371520,40960,57884
0,3249106944,4096,44709
0,4159340544,4096,40116
0,20797108224,4096,23584
0,85085003776,40960,4578
0,85085003776,40960,4564
0,85085003776,40960,4567
0,38067130368,40960,63770
0,6061326336,4096,33588
0,1165840384,4096,32012
0,1168568320,4096,21089
0,8502403072,40960,36124
0,55141150720,40960,30277
0,21128871936,4096,26165
0,8423067648,4096,22195
0,1174478848,4096,17085
0,34389479424,40960,60133
0,129969909760,4096,52802
0,3610742784,4096,50090
0,160799129600,4096,66187
0,39679995904,4096,63879
0,24284921856,4096,3310
0,60070232064,4096,2349
0,38053728256,4096,119506
0,86830166016,4096,63957
0,53672656896,4096,25790
0,32501760,4096,1687
0,32497664,4096,1433
0,38053597184,65536,73841
0,9154588672,4096,58616
0,38053597184,65536,45374
0,38053662720,24576,38194
0,138755567616,4096,68503
0,141608992768,4096,39200
0,818319360,4096,3098
0,3222814720,4096,3112
0,53674409984,4096,1491
0,60070236160,4096,1427
0,20000141312,65536,72338
0,17816453120,4096,44139
0,17816440832,4096,37563
0,68444438528,4096,61708
0,20000206848,49152,41471
0,20000206848,49152,38368
0,1164951552,4096,1449
0,129976078336,4096,58795
0,24193064960,4096,50766
0,38177177600,57344,48682
0,38177177600,57344,4936
0,38518165504,65536,47849
0,818335744,4096,45173
0,24196120576,4096,35278
0,38518296576,8192,6160
0,38518231040,65536,5618
0,767176704,4096,3064
0,1164959744,4096,1410
0,818401280,4096,67977
0,117063479296,4096,62533
0,3292901376,4096,3265
0,767250432,4096,3240
0,60070240256,4096,1424
0,53673451520,4096,59834
0,208077860864,4096,52587
0,81341321216,4096,37032
0,767344640,4096,75314
0,1160957952,4096,13281
0,17816444928,4096,3078
0,60072349696,4096,1877
0,208079667200,4096,1600
0,60070244352,4096,1408
0,171218853888,57344,78993
0,171218853888,57344,45243
0,207766020096,4096,37228
0,60048400384,4096,75409
0,207764230144,4096,39594
0,53674344448,4096,34278
0,207763247104,4096,11364
0,207760334848,4096,1606
0,24197296128,4096,67941
0,81340461056,4096,60158
0,38518362112,65536,4964
0,38053732352,4096,3190
0,38518427648,65536,54694
0,73263906816,4096,34571
0,60070248448,4096,1813
0,767414272,4096,69547
0,818450432,4096,39278
0,73269547008,4096,37127
0,73271377920,4096,21335
0,3516493824,4096,1430
0,38454628352,65536,55090
0,6920921088,4096,53020
0,38454759424,65536,35591
0,21575843840,4096,27129
0,28730241024,4096,2047
0,207761170432,4096,56222
0,3292921856,4096,50313
0,60070252544,4096,1433
0,16685686784,61440,53129
0,117066199040,4096,52540
0,767459328,4096,40885
0,16685686784,61440,6042
0,1160962048,4096,3464
0,17816449024,4096,3092
0,818487296,4096,3033
0,21575847936,4096,3268
0,38455349248,65536,43553
0,38455152640,65536,5226
0,3292930048,4096,4550
0,208078946304,4096,3240
0,767467520,4096,3293
0,818503680,4096,3053
0,24284725248,4096,70805
0,767549440,4096,35200
0,3292983296,4096,3296
0,818532352,4096,3140
0,767647744,4096,3053
0,818536448,4096,2961
0,60072361984,4096,1720
0,60070256640,4096,1391
0,60072366080,4096,1505
0,53674401792,4096,35761
0,3293384704,4096,32297
0,767664128,4096,3103
0,818577408,4096,2950
0,767692800,4096,3279
0,3293405184,4096,3064
0,818585600,4096,3061
0,767729664,4096,3019
0,818593792,4096,3061
0,60070268928,4096,1402
0,60070260736,4096,1394
0,60072370176,4096,1402
0,60070273024,4096,1405
0,767778816,4096,36845
0,3293630464,4096,29456
0,20000272384,4096,23782
0,818630656,4096,3036
0,3293749248,4096,3296
0,767787008,4096,3064
0,60072374272,4096,1402
0,16772747264,57344,56864
0,129975808000,4096,56739
0,16772747264,57344,6819
0,818638848,4096,3268
0,21575852032,4096,3276
0,60070277120,4096,1399
0,3516506112,4096,1371
0,1164963840,4096,1396
0,38210580480,57344,66793
0,38210580480,57344,31104
0,207770763264,4096,85287
0,38180712448,49152,28654
0,27069661184,4096,23335
0,38180712448,49152,5478
0,767811584,4096,4637
0,24284729344,4096,4070
0,818651136,4096,3913
0,24279130112,4096,34498
0,60048412672,4096,31358
0,50621091840,4096,21254
0,24279166976,4096,3204
0,3293753344,4096,2938
0,767832064,4096,3084
0,818671616,4096,3344
0,3293814784,4096,3235
0,767848448,4096,3288
0,60070281216,4096,1841
0,60072382464,4096,2075
0,60070285312,4096,1435
0,207766290432,4096,65497
0,207764107264,4096,51204
0,53674360832,4096,3452
0,207763251200,4096,3494
0,53673455616,4096,3098
0,81341325312,4096,3112
0,50620809216,4096,51724
0,129965969408,4096,48886
0,81340465152,4096,41329
0,129969938432,4096,4240
1,3177148416,65536,3232
0,217949224960,32768,3061
1,3154124800,4096,2665
1,248060559360,32768,2640
1,3154132992,4096,1634
1,246811344896,16384,1572
1,217949220864,24576,1631
0,1164980224,4096,1556
1,217903386624,4096,1299
1,217903374336,4096,1279
0,24228933632,4096,396983
0,38518624256,65536,51769
0,192566976512,4096,52841
0,38518689792,65536,52227
0,28727242752,4096,46223
0,145840234496,4096,32221
0,1090285568,4096,31249
0,140504506368,4096,28512
0,767856640,4096,3067
0,84328009728,53248,65765
0,129973104640,4096,47626
0,84328009728,53248,25151
0,84328009728,53248,24609
0,117066694656,4096,64650
0,141607890944,4096,61136
0,192567095296,4096,34180
0,129973125120,4096,3100
0,208077729792,4096,51067
0,6920220672,4096,46916
0,28728348672,4096,41513
0,208078532608,4096,34923
0,1139400704,4096,81546
0,192535367680,4096,44821
0,84328009728,53248,4983
0,84328009728,53248,4888
0,84328009728,53248,4897
0,84035268608,53248,53875
0,51408461824,4096,48833
0,18743767040,4096,37018
0,16002125824,4096,52612
0,6609498112,4096,51146
0,8670625792,4096,47229
0,1156759552,4096,58110
0,8339873792,53248,54308
0,3743412224,4096,47494
0,8503590912,53248,51182
0,37723291648,4096,48003
0,38024425472,53248,46017
0,1165856768,4096,37074
0,1168572416,4096,13633
0,12293705728,4096,44969
0,818774016,4096,41147
0,207763255296,4096,103337
0,73274073088,4096,57959
0,73274081280,4096,3193
0,53673459712,4096,76375
0,38107222016,65536,44176
0,129969627136,4096,42357
0,27069673472,4096,3019
0,3516534784,4096,1447
0,1164972032,4096,1385
0,117065601024,4096,57004
0,767885312,4096,48576
0,38107222016,65536,25075
0,38107222016,65536,24567
0,3293831168,4096,3042
0,60070289408,4096,1427
0,38455676928,65536,67771
0,818819072,4096,8434
0,38455742464,65536,5408
0,27069677568,4096,3056
0,117064617984,4096,63619
0,208077864960,4096,47849
0,208077598720,4096,44801
0,207764115456,4096,3458
0,3293982720,4096,3047
0,767942656,4096,3307
0,818843648,4096,3254
0,73265983488,4096,1665
0,3516715008,4096,1829
0,24228937728,4096,74467
0,38457794560,65536,60569
0,3294195712,4096,62217
0,38458515456,24576,53043
0,129963835392,4096,50377
0,38458122240,65536,42860
0,78816350208,4096,52171
0,16023760896,4096,38893
0,1161830400,4096,19527
0,818860032,4096,3310
0,767954944,4096,3179
0,60070293504,4096,1396
0,208080216064,4096,72576
0,194286342144,4096,61591
0,1362612224,53248,77107
0,41203814400,24576,73297
0,41116168192,45056,45402
0,208081272832,4096,65312
0,87238418432,4096,62041
0,28727513088,4096,56560
0,129972801536,4096,57825
0,3294232576,4096,26726
0,768045056,4096,89064
0,188559949824,65536,69980
0,818888704,4096,30523
0,117068365824,4096,53995
0,53674303488,4096,54196
0,188559949824,65536,22011
0,25812217856,4096,82063
0,81341419520,4096,63337
0,25829605376,4096,56624
0,1165017088,4096,2100
0,207764656128,4096,125147
0,81340334080,4096,49380
0,38479728640,65536,45150
0,53673254912,4096,33241
0,38480842752,36864,49894
0,38480318464,65536,47684
0,73272184832,4096,44966
0,3294236672,4096,3514
0,768057344,4096,3148
0,818896896,4096,3045
0,3516882944,4096,83681
0,38463848448,65536,33716
0,38463979520,4096,28017
0,1165000704,4096,1715
0,207768829952,4096,45690
0,163249602560,4096,43642
0,38463848448,65536,19605
0,3294261248,4096,3335
0,768098304,4096,3268
0,163060527104,4096,69547
0,3368706048,4096,54395
0,185534214144,49152,77873
0,141611286528,4096,57965
0,81338449920,4096,33040
0,185534263296,32768,4156
0,117063733248,4096,64284
0,6919716864,4096,44525
0,208076480512,4096,36557
0,208076300288,4096,33744
0,129966477312,4096,66564
0,117063286784,4096,35836
0,207765954560,4096,31464
0,818913280,4096,3025
0,60070301696,4096,1433
0,60070297600,4096,1349
0,207765512192,4096,53341
0,3294298112,4096,48603
0,188560080896,57344,44684
0,188560080896,57344,5226
0,87238512640,4096,70070
0,73274392576,4096,45623
0,38463983616,4096,3290
0,1165012992,4096,1410
0,207769460736,4096,63047
0,38455939072,36864,49366
0,38455939072,36864,5810
0,1090326528,4096,64586
0,768155648,4096,63650
0,144494960640,4096,36102
0,84328075264,45056,77322
0,129975934976,4096,44547
0,84328075264,45056,8640
0,84328075264,45056,7143
0,188518756352,65536,81085
0,129976070144,4096,73593
0,60070305792,4096,1463
0,188519280640,65536,58091
0,129964810240,4096,38108
0,129964806144,4096,31819
0,3294322688,4096,3363
0,60072415232,4096,1846
0,84328140800,65536,77873
0,768225280,4096,49707
0,208076746752,4096,37485
0,84328206336,65536,5587
0,1090342912,4096,3553
0,144494964736,4096,3061
0,28727300096,4096,52612
0,1158799360,4096,43413
